<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025-12-04	18:45:00	4210.95	4216.86	4210.18	4215.71	1229	0	17
2025-12-04	19:00:00	4216.08	4216.87	4209.49	4211.14	1211	0	11
2025-12-04	19:15:00	4211.15	4213.53	4209.13	4211.0	1117	0	18
2025-12-04	19:30:00	4210.89	4214.12	4209.55	4213.45	1078	0	7
2025-12-04	19:45:00	4213.5	4217.55	4213.5	4216.47	1138	0	17
2025-12-04	20:00:00	4216.35	4217.44	4210.23	4213.7	1180	0	6
2025-12-04	20:15:00	4213.84	4215.27	4211.89	4212.92	1121	0	16
2025-12-04	20:30:00	4212.68	4212.93	4209.72	4211.32	1075	0	16
2025-12-04	20:45:00	4211.37	4212.2	4207.31	4208.04	1028	0	5
2025-12-04	21:00:00	4207.99	4209.86	4199.65	4203.7	1193	0	6
2025-12-04	21:15:00	4203.65	4206.61	4200.85	4205.1	1200	0	17
2025-12-04	21:30:00	4204.98	4210.07	4204.34	4208.22	1067	0	10
2025-12-04	21:45:00	4208.21	4209.17	4206.06	4208.9	1074	0	17
2025-12-04	22:00:00	4208.95	4208.95	4206.66	4207.33	1095	0	17
2025-12-04	22:15:00	4207.32	4209.9	4206.04	4207.54	1023	0	17
2025-12-04	22:30:00	4207.5	4207.81	4205.5	4206.88	955	0	16
2025-12-04	22:45:00	4206.96	4210.35	4206.92	4209.86	1088	0	17
2025-12-04	23:00:00	4209.81	4210.14	4208.49	4209.38	613	0	17
2025-12-04	23:15:00	4209.33	4209.4	4207.96	4208.54	505	0	8
2025-12-04	23:30:00	4208.55	4209.79	4208.08	4209.67	572	0	17
2025-12-04	23:45:00	4209.67	4210.19	4207.85	4208.59	507	0	17
2025-12-05	01:00:00	4208.37	4209.83	4207.15	4207.98	550	0	15
2025-12-05	01:15:00	4207.91	4209.6	4206.83	4207.88	709	0	17
2025-12-05	01:30:00	4208.02	4208.92	4203.9	4206.45	931	0	17
2025-12-05	01:45:00	4206.25	4206.56	4203.9	4206.13	870	0	15
2025-12-05	02:00:00	4206.17	4209.11	4204.15	4208.49	917	0	17
2025-12-05	02:15:00	4208.48	4210.61	4204.96	4205.58	1109	0	17
2025-12-05	02:30:00	4205.82	4205.93	4202.93	4204.9	1082	0	16
2025-12-05	02:45:00	4204.93	4205.31	4201.21	4201.82	1108	0	17
2025-12-05	03:00:00	4201.59	4204.46	4195.19	4197.09	1363	0	10
2025-12-05	03:15:00	4197.09	4200.74	4194.84	4199.62	1345	0	17
2025-12-05	03:30:00	4199.56	4202.32	4197.39	4198.44	1264	0	5
2025-12-05	03:45:00	4198.36	4203.96	4197.86	4203.07	1301	0	16
2025-12-05	04:00:00	4202.94	4204.74	4200.07	4201.75	1235	0	17
2025-12-05	04:15:00	4201.81	4202.11	4196.75	4197.81	1144	0	16
2025-12-05	04:30:00	4197.61	4204.71	4196.74	4204.49	1229	0	6
2025-12-05	04:45:00	4204.6	4208.31	4204.56	4207.43	1339	0	17
2025-12-05	05:00:00	4207.49	4208.91	4201.76	4203.06	1262	0	17
2025-12-05	05:15:00	4203.04	4204.78	4202.28	4203.2	1147	0	17
2025-12-05	05:30:00	4203.3	4209.12	4202.33	4209.12	1010	0	17
2025-12-05	05:45:00	4209.27	4210.95	4206.9	4209.65	1281	0	17
2025-12-05	06:00:00	4209.59	4214.38	4207.68	4213.68	1192	0	17
2025-12-05	06:15:00	4213.69	4213.69	4211.21	4212.46	1046	0	17
2025-12-05	06:30:00	4212.45	4216.14	4212.45	4214.08	982	0	9
2025-12-05	06:45:00	4214.13	4217.34	4213.4	4216.83	1000	0	15
2025-12-05	07:00:00	4216.84	4218.27	4215.33	4216.19	1043	0	17
2025-12-05	07:15:00	4216.21	4220.05	4214.23	4219.51	1051	0	5
2025-12-05	07:30:00	4219.51	4221.26	4217.72	4220.19	1448	0	13
2025-12-05	07:45:00	4220.11	4221.04	4218.85	4220.47	1249	0	17
2025-12-05	08:00:00	4220.52	4228.59	4218.58	4225.36	1401	0	9
2025-12-05	08:15:00	4225.48	4229.29	4224.61	4227.9	1327	0	15
2025-12-05	08:30:00	4227.31	4228.96	4223.7	4225.07	1330	0	12
2025-12-05	08:45:00	4225.13	4226.23	4223.74	4224.58	1131	0	15
2025-12-05	09:00:00	4224.67	4230.55	4224.5	4227.24	1095	0	13
2025-12-05	09:15:00	4227.4	4230.71	4226.36	4230.11	1024	0	5
2025-12-05	09:30:00	4230.12	4230.19	4224.25	4224.69	1122	0	5
2025-12-05	09:45:00	4224.71	4225.86	4222.41	4224.39	1140	0	5
2025-12-05	10:00:00	4224.51	4227.19	4221.74	4223.12	1266	0	5
2025-12-05	10:15:00	4223.13	4226.47	4222.5	4222.95	1092	0	5
2025-12-05	10:30:00	4222.96	4225.71	4220.66	4223.24	1193	0	5
2025-12-05	10:45:00	4223.37	4224.58	4220.4	4220.64	1136	0	17
2025-12-05	11:00:00	4220.51	4222.22	4217.45	4218.61	1234	0	5
2025-12-05	11:15:00	4218.53	4221.97	4215.9	4221.06	1274	0	5
2025-12-05	11:30:00	4221.04	4224.77	4219.52	4223.97	1105	0	17
2025-12-05	11:45:00	4224.0	4225.04	4223.1	4223.32	886	0	5
2025-12-05	12:00:00	4223.25	4226.23	4223.12	4224.21	777	0	12
2025-12-05	12:15:00	4224.21	4227.51	4223.1	4223.95	1009	0	10
2025-12-05	12:30:00	4223.95	4225.45	4223.35	4224.46	1024	0	15
2025-12-05	12:45:00	4224.45	4224.85	4222.44	4222.87	1034	0	17
2025-12-05	13:00:00	4222.79	4224.51	4220.04	4224.26	1096	0	15
2025-12-05	13:15:00	4224.17	4225.59	4221.02	4221.25	1123	0	18
2025-12-05	13:30:00	4221.24	4224.22	4220.62	4222.94	1149	0	11
2025-12-05	13:45:00	4222.95	4223.85	4221.56	4223.7	986	0	7
2025-12-05	14:00:00	4223.64	4229.7	4223.14	4225.74	1264	0	17
2025-12-05	14:15:00	4225.76	4229.46	4223.97	4224.46	1158	0	8
2025-12-05	14:30:00	4224.47	4225.86	4222.82	4225.46	1134	0	14
2025-12-05	14:45:00	4225.44	4229.48	4224.41	4228.73	1120	0	5
2025-12-05	15:00:00	4228.84	4234.24	4221.89	4228.05	1502	0	5
2025-12-05	15:15:00	4228.06	4234.94	4225.76	4232.77	1421	0	12
2025-12-05	15:30:00	4232.59	4238.91	4231.24	4233.71	1543	0	5
2025-12-05	15:45:00	4233.73	4237.57	4230.01	4234.61	1458	0	5
2025-12-05	16:00:00	4234.52	4239.44	4232.28	4237.39	1455	0	9
2025-12-05	16:15:00	4237.52	4237.6	4230.59	4231.57	1470	0	11
2025-12-05	16:30:00	4231.66	4236.83	4228.38	4236.06	1604	0	5
2025-12-05	16:45:00	4236.33	4245.41	4235.07	4242.22	1536	0	6
2025-12-05	17:00:00	4242.08	4244.25	4234.19	4239.63	1586	0	6
2025-12-05	17:15:00	4239.65	4249.05	4238.13	4248.62	1482	0	5
2025-12-05	17:30:00	4248.72	4259.1	4246.38	4253.77	1553	0	5
2025-12-05	17:45:00	4253.94	4255.04	4237.98	4243.49	1590	0	10
2025-12-05	18:00:00	4243.88	4245.68	4203.21	4203.34	1691	0	15
2025-12-05	18:15:00	4203.94	4218.15	4198.57	4216.77	1665	0	11
2025-12-05	18:30:00	4216.58	4216.98	4207.78	4210.74	1586	0	17
2025-12-05	18:45:00	4210.69	4217.6	4207.56	4214.32	1508	0	6
2025-12-05	19:00:00	4212.85	4218.18	4210.35	4215.02	1477	0	5
2025-12-05	19:15:00	4214.89	4218.05	4213.42	4216.83	1371	0	17
2025-12-05	19:30:00	4216.84	4219.62	4206.57	4214.17	1487	0	5
2025-12-05	19:45:00	4214.27	4218.66	4212.85	4217.67	1346	0	5
2025-12-05	20:00:00	4217.21	4218.65	4214.98	4217.87	1212	0	17
2025-12-05	20:15:00	4217.98	4219.04	4210.05	4212.79	1427	0	11
2025-12-05	20:30:00	4212.7	4215.71	4209.39	4212.09	1312	0	8
2025-12-05	20:45:00	4212.12	4213.55	4206.8	4208.81	1265	0	17
2025-12-05	21:00:00	4208.45	4210.8	4203.8	4208.46	1344	0	5
2025-12-05	21:15:00	4208.45	4209.77	4205.32	4209.5	1213	0	17
2025-12-05	21:30:00	4209.39	4210.3	4204.14	4205.89	1139	0	19
2025-12-05	21:45:00	4205.77	4208.77	4202.46	4207.54	1120	0	6
2025-12-05	22:00:00	4207.75	4207.75	4202.9	4204.71	1245	0	15
2025-12-05	22:15:00	4204.58	4206.81	4202.78	4202.89	1230	0	8
2025-12-05	22:30:00	4202.84	4205.26	4199.8	4200.99	1285	0	9
2025-12-05	22:45:00	4200.96	4202.66	4199.35	4202.2	1355	0	17
2025-12-05	23:00:00	4202.15	4202.45	4199.82	4200.4	910	0	14
2025-12-05	23:15:00	4200.4	4200.49	4191.89	4197.12	1004	0	8
2025-12-05	23:30:00	4197.03	4197.03	4193.72	4194.44	768	0	11
2025-12-05	23:45:00	4194.34	4199.04	4192.1	4199.04	706	0	5
2025-12-08	01:00:00	4197.52	4209.43	4195.02	4197.18	1394	0	15
2025-12-08	01:15:00	4197.07	4205.52	4196.45	4200.76	1111	0	60
2025-12-08	01:30:00	4200.56	4202.94	4196.99	4199.81	356	0	17
2025-12-08	01:45:00	4199.77	4202.75	4198.28	4201.33	1021	0	5
2025-12-08	02:00:00	4201.64	4207.97	4199.57	4205.97	1358	0	5
2025-12-08	02:15:00	4205.9	4207.67	4203.08	4205.8	1263	0	5
2025-12-08	02:30:00	4205.8	4210.43	4204.9	4209.67	1290	0	8
2025-12-08	02:45:00	4209.54	4211.73	4208.31	4210.82	1269	0	17
2025-12-08	03:00:00	4210.83	4211.71	4201.34	4205.95	1609	0	7
2025-12-08	03:15:00	4205.97	4210.57	4204.36	4208.02	1468	0	5
2025-12-08	03:30:00	4207.8	4209.69	4205.27	4206.61	1457	0	17
2025-12-08	03:45:00	4206.62	4208.36	4197.61	4201.21	1544	0	17
2025-12-08	04:00:00	4200.88	4202.24	4198.56	4200.46	1366	0	17
2025-12-08	04:15:00	4200.52	4203.58	4199.17	4203.14	1141	0	6
2025-12-08	04:30:00	4203.31	4208.86	4199.38	4206.49	1507	0	11
2025-12-08	04:45:00	4206.44	4212.31	4206.44	4208.42	1414	0	8
2025-12-08	05:00:00	4208.51	4210.3	4206.76	4209.97	1314	0	17
2025-12-08	05:15:00	4209.98	4213.52	4207.74	4209.83	1333	0	15
2025-12-08	05:30:00	4209.99	4211.26	4207.26	4207.83	1178	0	14
2025-12-08	05:45:00	4207.81	4210.49	4206.71	4210.12	1033	0	16
2025-12-08	06:00:00	4210.05	4210.51	4208.5	4209.5	898	0	16
2025-12-08	06:15:00	4209.46	4212.1	4208.82	4209.46	902	0	17
2025-12-08	06:30:00	4209.53	4213.25	4209.47	4210.52	934	0	16
2025-12-08	06:45:00	4210.37	4211.29	4206.92	4208.46	964	0	16
2025-12-08	07:00:00	4208.49	4209.62	4207.62	4208.95	1004	0	17
2025-12-08	07:15:00	4209.13	4209.37	4204.67	4206.34	1154	0	17
2025-12-08	07:30:00	4206.73	4215.94	4206.46	4214.69	1468	0	15
2025-12-08	07:45:00	4214.88	4217.24	4212.75	4217.06	1356	0	16
2025-12-08	08:00:00	4217.09	4218.56	4212.23	4215.26	1406	0	17
2025-12-08	08:15:00	4215.18	4217.96	4213.7	4216.41	1326	0	5
2025-12-08	08:30:00	4216.32	4218.82	4214.97	4217.01	1303	0	5
2025-12-08	08:45:00	4217.01	4218.04	4215.08	4217.0	1145	0	17
2025-12-08	09:00:00	4217.35	4217.35	4212.51	4214.59	1292	0	14
2025-12-08	09:15:00	4214.6	4216.01	4212.72	4213.89	1252	0	9
2025-12-08	09:30:00	4213.88	4216.45	4210.12	4210.12	1168	0	11
2025-12-08	09:45:00	4209.94	4211.01	4206.33	4206.88	1307	0	6
2025-12-08	10:00:00	4207.53	4212.77	4203.17	4211.62	1400	0	14
2025-12-08	10:15:00	4211.62	4216.52	4209.21	4209.38	1304	0	5
2025-12-08	10:30:00	4209.06	4210.66	4205.04	4209.01	1269	0	17
2025-12-08	10:45:00	4209.01	4212.01	4207.19	4209.94	1271	0	10
2025-12-08	11:00:00	4209.54	4210.73	4203.91	4209.07	1312	0	8
2025-12-08	11:15:00	4209.08	4210.86	4205.91	4210.6	1144	0	17
2025-12-08	11:30:00	4210.63	4211.52	4206.24	4207.88	1173	0	17
2025-12-08	11:45:00	4207.88	4212.72	4206.36	4207.96	1169	0	5
2025-12-08	12:00:00	4207.85	4210.34	4207.66	4209.24	952	0	17
2025-12-08	12:15:00	4209.37	4209.98	4205.65	4206.01	1027	0	17
2025-12-08	12:30:00	4205.94	4208.28	4201.01	4206.32	1269	0	5
2025-12-08	12:45:00	4206.3	4206.76	4202.84	4203.53	1207	0	16
2025-12-08	13:00:00	4203.35	4204.62	4199.57	4203.35	1210	0	9
2025-12-08	13:15:00	4203.22	4209.66	4202.11	4209.5	1146	0	6
2025-12-08	13:30:00	4209.4	4213.9	4208.8	4213.35	1330	0	5
2025-12-08	13:45:00	4213.41	4213.58	4208.44	4208.44	1130	0	6
2025-12-08	14:00:00	4208.62	4212.95	4208.33	4212.28	1190	0	14
2025-12-08	14:15:00	4212.26	4212.55	4209.14	4211.67	1070	0	10
2025-12-08	14:30:00	4211.36	4213.3	4210.79	4212.5	1140	0	16
2025-12-08	14:45:00	4212.43	4215.47	4211.11	4213.66	1201	0	10
2025-12-08	15:00:00	4213.92	4214.81	4205.68	4210.59	1553	0	17
2025-12-08	15:15:00	4210.62	4211.06	4202.49	4203.27	1519	0	5
2025-12-08	15:30:00	4203.12	4204.89	4200.39	4202.79	1510	0	8
2025-12-08	15:45:00	4202.8	4206.43	4197.85	4201.57	1528	0	5
2025-12-08	16:00:00	4201.67	4210.06	4197.48	4209.7	1597	0	8
2025-12-08	16:15:00	4209.61	4211.46	4207.62	4208.96	1444	0	5
2025-12-08	16:30:00	4209.17	4211.01	4198.39	4198.45	1642	0	8
2025-12-08	16:45:00	4198.44	4210.55	4195.77	4196.54	1683	0	7
2025-12-08	17:00:00	4196.65	4196.77	4177.18	4178.1	1748	0	5
2025-12-08	17:15:00	4178.08	4193.17	4176.64	4191.87	1657	0	8
2025-12-08	17:30:00	4192.0	4193.14	4185.78	4186.86	1564	0	5
2025-12-08	17:45:00	4186.91	4190.3	4182.04	4182.88	1547	0	5
2025-12-08	18:00:00	4182.94	4183.91	4177.22	4183.88	1592	0	5
2025-12-08	18:15:00	4183.79	4196.11	4182.83	4194.79	1523	0	7
2025-12-08	18:30:00	4194.81	4197.92	4192.86	4193.65	1467	0	10
2025-12-08	18:45:00	4193.62	4195.26	4187.98	4191.58	1345	0	5
2025-12-08	19:00:00	4191.72	4191.85	4185.47	4187.12	1367	0	9
2025-12-08	19:15:00	4187.2	4191.91	4186.7	4191.88	1255	0	5
2025-12-08	19:30:00	4191.91	4194.22	4188.87	4188.87	1191	0	15
2025-12-08	19:45:00	4188.84	4195.46	4187.95	4194.83	1319	0	6
2025-12-08	20:00:00	4195.51	4195.66	4188.67	4189.44	1183	0	6
2025-12-08	20:15:00	4189.35	4190.47	4187.12	4188.77	1254	0	7
2025-12-08	20:30:00	4188.64	4191.66	4187.03	4189.85	1284	0	5
2025-12-08	20:45:00	4189.83	4192.23	4184.61	4187.31	1237	0	8
2025-12-08	21:00:00	4187.16	4188.48	4184.2	4185.23	1274	0	14
2025-12-08	21:15:00	4185.22	4188.79	4184.41	4187.91	1113	0	15
2025-12-08	21:30:00	4187.69	4188.88	4186.05	4187.04	1045	0	17
2025-12-08	21:45:00	4187.08	4187.44	4185.03	4187.01	1102	0	5
2025-12-08	22:00:00	4187.1	4191.08	4184.96	4188.6	1100	0	5
2025-12-08	22:15:00	4188.66	4191.41	4187.36	4189.22	1136	0	5
2025-12-08	22:30:00	4189.3	4195.48	4189.19	4194.34	1129	0	6
2025-12-08	22:45:00	4194.33	4194.47	4190.73	4191.55	1216	0	5
2025-12-08	23:00:00	4191.57	4193.22	4191.14	4191.65	628	0	16
2025-12-08	23:15:00	4191.64	4192.49	4189.84	4190.57	538	0	5
2025-12-08	23:30:00	4190.53	4190.77	4189.4	4190.21	657	0	17
2025-12-08	23:45:00	4190.19	4190.67	4188.25	4190.51	539	0	16
2025-12-09	01:00:00	4190.31	4193.33	4189.6	4191.32	640	0	5
2025-12-09	01:15:00	4191.28	4193.94	4191.02	4192.84	709	0	6
2025-12-09	01:30:00	4192.89	4195.36	4191.64	4194.76	759	0	5
2025-12-09	01:45:00	4194.76	4195.22	4192.4	4194.77	704	0	17
2025-12-09	02:00:00	4194.63	4195.64	4191.5	4192.66	834	0	17
2025-12-09	02:15:00	4192.74	4194.18	4192.17	4192.17	655	0	17
2025-12-09	02:30:00	4192.03	4192.96	4191.54	4192.04	894	0	16
2025-12-09	02:45:00	4192.05	4194.13	4189.91	4190.43	996	0	16
2025-12-09	03:00:00	4190.42	4197.22	4188.93	4196.17	1380	0	17
2025-12-09	03:15:00	4196.06	4196.67	4193.74	4194.16	1145	0	17
2025-12-09	03:30:00	4194.29	4197.11	4194.17	4195.73	1165	0	16
2025-12-09	03:45:00	4195.72	4197.03	4193.86	4196.1	1219	0	17
2025-12-09	04:00:00	4196.09	4197.1	4190.57	4190.57	1171	0	17
2025-12-09	04:15:00	4190.6	4193.24	4189.54	4190.54	1155	0	17
2025-12-09	04:30:00	4190.54	4190.91	4186.0	4189.27	1355	0	17
2025-12-09	04:45:00	4189.25	4190.43	4187.26	4189.87	1245	0	5
2025-12-09	05:00:00	4189.91	4194.07	4189.89	4194.0	1160	0	17
2025-12-09	05:15:00	4194.01	4198.27	4193.57	4197.93	1319	0	18
2025-12-09	05:30:00	4197.85	4198.77	4193.73	4194.25	1178	0	17
2025-12-09	05:45:00	4194.21	4196.23	4193.82	4194.57	917	0	17
2025-12-09	06:00:00	4194.44	4195.34	4192.0	4194.69	1073	0	17
2025-12-09	06:15:00	4194.71	4195.48	4192.97	4194.01	940	0	17
2025-12-09	06:30:00	4193.8	4195.6	4188.65	4189.24	1182	0	6
2025-12-09	06:45:00	4189.14	4190.13	4184.41	4186.92	1153	0	5
2025-12-09	07:00:00	4186.89	4187.2	4183.5	4186.17	1125	0	17
2025-12-09	07:15:00	4186.16	4186.93	4183.49	4185.31	1042	0	17
2025-12-09	07:30:00	4185.3	4185.4	4180.61	4182.01	1421	0	6
2025-12-09	07:45:00	4181.91	4182.99	4178.18	4179.75	1434	0	6
2025-12-09	08:00:00	4179.85	4179.85	4170.27	4174.52	1540	0	5
2025-12-09	08:15:00	4174.55	4178.65	4174.22	4178.61	1454	0	7
2025-12-09	08:30:00	4178.69	4183.93	4176.6	4181.01	1430	0	16
2025-12-09	08:45:00	4181.1	4183.16	4180.06	4182.07	1238	0	5
2025-12-09	09:00:00	4182.29	4185.82	4180.28	4182.81	1364	0	17
2025-12-09	09:15:00	4182.74	4183.28	4175.93	4178.56	1348	0	5
2025-12-09	09:30:00	4178.39	4181.33	4178.39	4179.68	1252	0	17
2025-12-09	09:45:00	4179.72	4183.74	4179.11	4182.45	1232	0	10
2025-12-09	10:00:00	4182.88	4188.5	4182.84	4188.23	1382	0	11
2025-12-09	10:15:00	4188.21	4189.36	4185.66	4186.3	1310	0	17
2025-12-09	10:30:00	4186.12	4190.75	4185.76	4190.67	1275	0	13
2025-12-09	10:45:00	4190.74	4191.85	4188.76	4191.66	1275	0	8
2025-12-09	11:00:00	4191.44	4205.94	4190.91	4203.47	1565	0	5
2025-12-09	11:15:00	4203.86	4213.24	4203.3	4207.16	1631	0	5
2025-12-09	11:30:00	4207.19	4208.96	4201.81	4203.74	1452	0	5
2025-12-09	11:45:00	4203.78	4205.51	4200.58	4202.97	1425	0	5
2025-12-09	12:00:00	4203.29	4206.55	4201.79	4204.67	1345	0	5
2025-12-09	12:15:00	4204.7	4208.36	4204.05	4204.15	1215	0	5
2025-12-09	12:30:00	4204.18	4205.87	4201.26	4203.91	1264	0	5
2025-12-09	12:45:00	4203.67	4205.18	4201.9	4203.96	1214	0	15
2025-12-09	13:00:00	4204.13	4204.78	4201.98	4202.3	1112	0	12
2025-12-09	13:15:00	4202.5	4205.47	4201.27	4203.82	1248	0	7
2025-12-09	13:30:00	4203.85	4206.52	4203.03	4204.79	1107	0	8
2025-12-09	13:45:00	4204.93	4206.4	4202.53	4203.04	954	0	5
2025-12-09	14:00:00	4203.27	4205.2	4200.91	4201.78	1132	0	15
2025-12-09	14:15:00	4201.79	4203.15	4198.61	4202.43	1162	0	5
2025-12-09	14:30:00	4202.35	4203.36	4201.33	4202.06	1065	0	5
2025-12-09	14:45:00	4201.97	4207.41	4201.55	4204.24	1242	0	16
2025-12-09	15:00:00	4204.32	4207.99	4203.24	4205.16	1513	0	13
2025-12-09	15:15:00	4205.32	4207.43	4198.45	4201.96	1510	0	12
2025-12-09	15:30:00	4201.95	4202.76	4195.91	4200.45	1572	0	5
2025-12-09	15:45:00	4200.53	4203.46	4198.95	4201.21	1485	0	5
2025-12-09	16:00:00	4201.38	4202.0	4189.42	4192.17	1614	0	5
2025-12-09	16:15:00	4192.19	4194.44	4189.71	4193.29	1510	0	5
2025-12-09	16:30:00	4193.34	4206.55	4192.7	4205.83	1709	0	7
2025-12-09	16:45:00	4205.75	4210.07	4202.36	4205.13	1619	0	15
2025-12-09	17:00:00	4204.66	4204.66	4190.4	4195.36	1693	0	5
2025-12-09	17:15:00	4195.3	4208.3	4195.01	4206.28	1666	0	6
2025-12-09	17:30:00	4205.99	4208.26	4202.7	4204.95	1614	0	6
2025-12-09	17:45:00	4205.0	4216.45	4199.01	4212.46	1628	0	5
2025-12-09	18:00:00	4213.07	4220.48	4210.23	4218.42	1651	0	7
2025-12-09	18:15:00	4218.52	4219.8	4210.32	4213.64	1594	0	5
2025-12-09	18:30:00	4213.7	4220.36	4213.54	4219.04	1525	0	17
2025-12-09	18:45:00	4219.32	4221.43	4211.54	4212.39	1541	0	15
2025-12-09	19:00:00	4212.53	4216.35	4209.67	4211.48	1475	0	13
2025-12-09	19:15:00	4211.43	4211.53	4204.99	4207.8	1531	0	16
2025-12-09	19:30:00	4207.79	4209.03	4204.31	4206.99	1479	0	16
2025-12-09	19:45:00	4207.2	4208.85	4201.57	4202.97	1402	0	9
2025-12-09	20:00:00	4202.96	4206.28	4201.32	4206.26	1407	0	10
2025-12-09	20:15:00	4206.24	4208.23	4205.12	4207.24	1384	0	5
2025-12-09	20:30:00	4207.51	4208.68	4204.06	4205.73	1286	0	16
2025-12-09	20:45:00	4205.61	4209.6	4204.67	4208.87	1279	0	17
2025-12-09	21:00:00	4208.68	4212.34	4208.45	4210.91	1317	0	15
2025-12-09	21:15:00	4210.9	4211.35	4207.7	4208.31	1237	0	15
2025-12-09	21:30:00	4208.37	4210.13	4207.39	4209.23	1116	0	14
2025-12-09	21:45:00	4209.05	4214.41	4207.14	4212.57	1219	0	16
2025-12-09	22:00:00	4212.24	4216.07	4212.09	4214.63	1154	0	14
2025-12-09	22:15:00	4214.7	4214.73	4209.03	4210.7	1159	0	17
2025-12-09	22:30:00	4210.67	4211.97	4209.43	4210.24	1141	0	17
2025-12-09	22:45:00	4210.27	4213.71	4210.26	4212.15	1460	0	16
2025-12-09	23:00:00	4212.31	4212.92	4210.93	4211.44	1318	0	17
2025-12-09	23:15:00	4211.25	4211.96	4208.93	4210.13	887	0	17
2025-12-09	23:30:00	4210.12	4210.49	4208.46	4208.68	583	0	17
2025-12-09	23:45:00	4208.67	4209.87	4207.09	4208.05	591	0	17
2025-12-10	01:00:00	4208.02	4210.86	4207.89	4208.69	749	0	5
2025-12-10	01:15:00	4208.63	4211.04	4207.72	4210.44	826	0	10
2025-12-10	01:30:00	4210.68	4211.76	4209.3	4211.25	766	0	17
2025-12-10	01:45:00	4211.29	4212.98	4209.7	4210.88	928	0	11
2025-12-10	02:00:00	4210.86	4212.76	4207.53	4209.14	1101	0	10
2025-12-10	02:15:00	4209.12	4209.89	4207.21	4209.18	962	0	17
2025-12-10	02:30:00	4209.17	4209.66	4207.13	4207.65	917	0	17
2025-12-10	02:45:00	4207.64	4209.77	4207.57	4208.47	1080	0	17
2025-12-10	03:00:00	4208.3	4215.25	4206.95	4214.87	1458	0	5
2025-12-10	03:15:00	4215.07	4218.06	4212.87	4216.83	1483	0	5
2025-12-10	03:30:00	4217.0	4217.98	4211.74	4212.42	1480	0	15
2025-12-10	03:45:00	4212.48	4216.5	4212.15	4213.81	1459	0	12
2025-12-10	04:00:00	4213.67	4217.63	4213.0	4215.06	1394	0	5
2025-12-10	04:15:00	4215.03	4215.03	4211.58	4213.5	1219	0	16
2025-12-10	04:30:00	4213.67	4218.78	4213.23	4217.56	1350	0	17
2025-12-10	04:45:00	4217.62	4217.94	4215.48	4217.02	1053	0	17
2025-12-10	05:00:00	4216.94	4217.15	4210.11	4210.16	1347	0	5
2025-12-10	05:15:00	4210.06	4211.03	4207.85	4208.2	1344	0	5
2025-12-10	05:30:00	4208.15	4210.07	4206.37	4207.24	1259	0	17
2025-12-10	05:45:00	4207.14	4208.53	4203.79	4206.4	1126	0	15
2025-12-10	06:00:00	4206.35	4208.45	4205.62	4208.44	891	0	17
2025-12-10	06:15:00	4208.44	4209.04	4205.67	4206.88	944	0	17
2025-12-10	06:30:00	4206.87	4209.71	4205.51	4207.53	962	0	9
2025-12-10	06:45:00	4207.55	4207.86	4205.51	4207.07	799	0	18
2025-12-10	07:00:00	4206.78	4207.36	4203.28	4203.58	981	0	14
2025-12-10	07:15:00	4203.68	4205.62	4201.81	4205.6	1306	0	16
2025-12-10	07:30:00	4205.92	4212.0	4204.74	4211.91	1410	0	13
2025-12-10	07:45:00	4211.97	4214.32	4210.09	4211.44	1291	0	17
2025-12-10	08:00:00	4211.43	4211.63	4208.87	4209.38	1256	0	17
2025-12-10	08:15:00	4209.38	4210.25	4204.31	4207.18	1361	0	5
2025-12-10	08:30:00	4207.08	4207.55	4203.22	4206.21	1367	0	7
2025-12-10	08:45:00	4206.27	4207.75	4205.34	4207.58	1266	0	12
2025-12-10	09:00:00	4207.4	4209.52	4204.73	4205.92	1248	0	5
2025-12-10	09:15:00	4205.93	4208.98	4205.33	4207.45	1098	0	11
2025-12-10	09:30:00	4207.42	4208.37	4206.56	4207.12	1124	0	14
2025-12-10	09:45:00	4207.15	4207.28	4203.2	4203.33	1242	0	6
2025-12-10	10:00:00	4202.93	4206.05	4200.06	4202.45	1314	0	5
2025-12-10	10:15:00	4202.3	4206.53	4202.06	4203.92	1231	0	16
2025-12-10	10:30:00	4203.96	4203.96	4198.58	4199.61	1307	0	5
2025-12-10	10:45:00	4199.67	4202.2	4197.08	4197.86	1358	0	5
2025-12-10	11:00:00	4197.34	4200.66	4194.06	4197.96	1425	0	8
2025-12-10	11:15:00	4197.94	4199.03	4195.31	4197.72	1332	0	17
2025-12-10	11:30:00	4197.7	4198.45	4193.99	4194.86	1258	0	10
2025-12-10	11:45:00	4194.89	4195.75	4192.51	4194.43	1300	0	5
2025-12-10	12:00:00	4194.3	4196.34	4191.59	4195.85	1284	0	11
2025-12-10	12:15:00	4195.58	4196.07	4191.59	4191.81	1331	0	7
2025-12-10	12:30:00	4191.71	4194.7	4187.98	4194.13	4646	0	0
2025-12-10	12:45:00	4194.13	4194.33	4191.0	4193.34	6631	0	0
2025-12-10	13:00:00	4193.34	4195.49	4192.6	4195.34	5567	0	0
2025-12-10	13:15:00	4195.31	4196.28	4193.99	4194.76	4565	0	0
2025-12-10	13:30:00	4194.76	4197.03	4193.67	4195.03	4688	0	0
2025-12-10	13:45:00	4195.03	4197.88	4194.51	4197.33	4598	0	0
