<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025-11-12	14:30:00	4136.55	4139.77	4133.83	4134.43	1453	0	8
2025-11-12	14:45:00	4134.4	4137.22	4129.57	4130.18	1314	0	6
2025-11-12	15:00:00	4130.27	4131.43	4123.13	4125.71	1541	0	16
2025-11-12	15:15:00	4125.56	4129.94	4123.14	4127.75	1485	0	6
2025-11-12	15:30:00	4127.66	4132.6	4126.49	4129.17	1427	0	10
2025-11-12	15:45:00	4129.17	4131.41	4124.43	4127.04	1384	0	16
2025-11-12	16:00:00	4127.18	4138.0	4126.76	4134.79	1505	0	16
2025-11-12	16:15:00	4134.84	4136.49	4131.67	4131.79	1490	0	7
2025-11-12	16:30:00	4131.66	4138.9	4125.19	4136.37	1649	0	5
2025-11-12	16:45:00	4136.18	4140.05	4131.86	4136.67	1606	0	14
2025-11-12	17:00:00	4136.22	4162.12	4134.76	4161.62	1624	0	5
2025-11-12	17:15:00	4161.66	4172.14	4159.78	4166.67	1638	0	5
2025-11-12	17:30:00	4167.03	4180.78	4166.32	4178.95	1610	0	13
2025-11-12	17:45:00	4179.08	4185.87	4175.24	4181.47	1601	0	9
2025-11-12	18:00:00	4181.44	4188.45	4180.14	4183.76	1551	0	5
2025-11-12	18:15:00	4184.1	4187.47	4180.73	4186.76	1504	0	5
2025-11-12	18:30:00	4186.82	4195.85	4186.19	4193.25	1618	0	5
2025-11-12	18:45:00	4193.38	4197.94	4187.44	4196.38	1542	0	8
2025-11-12	19:00:00	4196.53	4202.44	4195.85	4198.77	1542	0	5
2025-11-12	19:15:00	4199.18	4199.51	4192.2	4196.48	1516	0	16
2025-11-12	19:30:00	4196.3	4206.43	4195.74	4202.52	1520	0	5
2025-11-12	19:45:00	4202.7	4204.25	4199.26	4199.28	1430	0	5
2025-11-12	20:00:00	4199.44	4201.69	4191.07	4199.8	1492	0	16
2025-11-12	20:15:00	4199.91	4211.86	4197.91	4206.73	1513	0	5
2025-11-12	20:30:00	4207.71	4210.73	4206.09	4208.74	1327	0	9
2025-11-12	20:45:00	4208.54	4210.41	4206.65	4206.92	1305	0	5
2025-11-12	21:00:00	4206.92	4210.03	4194.16	4195.32	1426	0	5
2025-11-12	21:15:00	4195.68	4200.29	4192.3	4194.02	1430	0	16
2025-11-12	21:30:00	4194.05	4200.41	4194.02	4195.02	1421	0	16
2025-11-12	21:45:00	4195.1	4199.82	4195.03	4197.54	1386	0	9
2025-11-12	22:00:00	4197.51	4198.13	4190.98	4197.66	1506	0	16
2025-11-12	22:15:00	4197.66	4199.85	4194.01	4195.5	1434	0	18
2025-11-12	22:30:00	4195.49	4197.82	4191.98	4195.64	1379	0	7
2025-11-12	22:45:00	4195.63	4199.31	4193.44	4195.95	1321	0	5
2025-11-12	23:00:00	4195.88	4197.17	4192.75	4192.9	817	0	5
2025-11-12	23:15:00	4192.74	4198.43	4191.11	4197.63	832	0	5
2025-11-12	23:30:00	4197.74	4202.27	4196.58	4197.44	909	0	5
2025-11-12	23:45:00	4197.41	4199.6	4193.78	4195.27	790	0	10
2025-11-13	01:00:00	4196.43	4208.15	4195.17	4198.91	1512	0	17
2025-11-13	01:15:00	4199.03	4200.16	4194.01	4196.18	1042	0	5
2025-11-13	01:30:00	4196.17	4196.34	4187.06	4190.84	1222	0	5
2025-11-13	01:45:00	4190.92	4193.25	4189.09	4191.14	1136	0	16
2025-11-13	02:00:00	4191.04	4192.27	4186.42	4188.08	1327	0	5
2025-11-13	02:15:00	4188.09	4194.21	4187.33	4192.83	1152	0	12
2025-11-13	02:30:00	4192.75	4205.85	4192.73	4201.89	1459	0	6
2025-11-13	02:45:00	4201.81	4208.83	4198.44	4206.19	1476	0	17
2025-11-13	03:00:00	4205.96	4209.18	4190.33	4191.23	1535	0	8
2025-11-13	03:15:00	4191.27	4191.27	4179.89	4188.08	1540	0	5
2025-11-13	03:30:00	4188.06	4190.51	4180.69	4188.47	1455	0	8
2025-11-13	03:45:00	4188.38	4193.78	4181.62	4192.37	1466	0	9
2025-11-13	04:00:00	4192.38	4195.75	4188.63	4194.02	1469	0	10
2025-11-13	04:15:00	4194.13	4194.79	4186.06	4187.91	1346	0	10
2025-11-13	04:30:00	4187.91	4194.58	4183.63	4192.02	1440	0	5
2025-11-13	04:45:00	4191.93	4194.1	4185.59	4190.16	1429	0	16
2025-11-13	05:00:00	4190.13	4204.17	4190.13	4199.8	1441	0	9
2025-11-13	05:15:00	4199.99	4205.67	4196.75	4200.49	1395	0	16
2025-11-13	05:30:00	4200.86	4207.46	4200.35	4207.29	1263	0	16
2025-11-13	05:45:00	4207.31	4213.65	4206.22	4213.32	1350	0	5
2025-11-13	06:00:00	4213.25	4219.56	4209.45	4217.65	1318	0	5
2025-11-13	06:15:00	4217.43	4217.63	4206.85	4209.68	1229	0	5
2025-11-13	06:30:00	4209.67	4210.56	4203.47	4207.83	1253	0	13
2025-11-13	06:45:00	4207.91	4210.61	4206.01	4209.33	1274	0	12
2025-11-13	07:00:00	4209.24	4217.57	4207.29	4216.89	1327	0	9
2025-11-13	07:15:00	4217.26	4217.71	4212.18	4212.51	1225	0	5
2025-11-13	07:30:00	4212.67	4217.01	4210.09	4215.17	1430	0	5
2025-11-13	07:45:00	4215.25	4216.67	4208.25	4212.48	1421	0	5
2025-11-13	08:00:00	4212.11	4212.16	4204.87	4205.94	1373	0	16
2025-11-13	08:15:00	4205.9	4211.43	4203.37	4209.1	1395	0	16
2025-11-13	08:30:00	4209.16	4209.92	4205.55	4205.85	1245	0	17
2025-11-13	08:45:00	4205.77	4212.1	4205.12	4210.31	1246	0	17
2025-11-13	09:00:00	4210.21	4212.04	4208.46	4210.42	1240	0	16
2025-11-13	09:15:00	4210.42	4218.3	4210.05	4216.38	1287	0	18
2025-11-13	09:30:00	4216.65	4219.16	4213.21	4215.17	1291	0	17
2025-11-13	09:45:00	4215.31	4220.15	4212.66	4219.92	1282	0	12
2025-11-13	10:00:00	4219.84	4230.16	4218.78	4229.85	1509	0	5
2025-11-13	10:15:00	4230.1	4237.84	4228.48	4237.36	1476	0	6
2025-11-13	10:30:00	4237.41	4239.56	4233.38	4236.0	1368	0	16
2025-11-13	10:45:00	4236.05	4238.51	4232.14	4232.78	1301	0	7
2025-11-13	11:00:00	4232.48	4234.51	4227.85	4232.98	1346	0	6
2025-11-13	11:15:00	4232.97	4239.42	4226.85	4227.09	1355	0	16
2025-11-13	11:30:00	4227.25	4233.67	4225.1	4227.57	1330	0	10
2025-11-13	11:45:00	4227.45	4233.66	4227.16	4233.16	1211	0	7
2025-11-13	12:00:00	4233.1	4239.12	4231.73	4237.86	1164	0	16
2025-11-13	12:15:00	4237.55	4240.59	4234.99	4235.04	1309	0	9
2025-11-13	12:30:00	4235.15	4236.34	4227.73	4233.55	1347	0	5
2025-11-13	12:45:00	4233.49	4234.64	4221.91	4225.02	1337	0	16
2025-11-13	13:00:00	4225.13	4231.44	4221.83	4227.16	1296	0	10
2025-11-13	13:15:00	4227.16	4228.17	4219.47	4223.0	1371	0	16
2025-11-13	13:30:00	4223.35	4232.09	4221.9	4231.95	1258	0	5
2025-11-13	13:45:00	4231.94	4232.29	4228.13	4230.54	1248	0	5
2025-11-13	14:00:00	4230.44	4235.98	4230.07	4234.56	1272	0	5
2025-11-13	14:15:00	4234.56	4237.19	4230.57	4233.34	1248	0	6
2025-11-13	14:30:00	4233.38	4237.44	4232.06	4235.33	1150	0	17
2025-11-13	14:45:00	4235.7	4245.39	4235.56	4242.61	1331	0	5
2025-11-13	15:00:00	4242.36	4243.75	4225.91	4230.26	1635	0	6
2025-11-13	15:15:00	4230.51	4237.61	4228.52	4235.12	1408	0	7
2025-11-13	15:30:00	4235.2	4236.06	4220.12	4228.53	1549	0	16
2025-11-13	15:45:00	4228.56	4232.43	4224.07	4231.88	1344	0	16
2025-11-13	16:00:00	4232.14	4232.26	4213.69	4220.65	1607	0	7
2025-11-13	16:15:00	4220.51	4221.13	4207.68	4211.22	1551	0	5
2025-11-13	16:30:00	4210.62	4219.9	4184.8	4188.02	1722	0	5
2025-11-13	16:45:00	4188.07	4200.84	4185.4	4195.63	1707	0	5
2025-11-13	17:00:00	4195.28	4204.98	4189.57	4201.63	1617	0	5
2025-11-13	17:15:00	4201.35	4204.67	4191.71	4194.9	1604	0	8
2025-11-13	17:30:00	4194.99	4200.73	4186.6	4197.62	1597	0	13
2025-11-13	17:45:00	4197.6	4203.35	4188.51	4202.49	1564	0	5
2025-11-13	18:00:00	4202.53	4210.8	4202.26	4210.04	1533	0	5
2025-11-13	18:15:00	4210.08	4210.83	4203.27	4206.34	1475	0	10
2025-11-13	18:30:00	4206.31	4208.73	4195.88	4197.76	1530	0	5
2025-11-13	18:45:00	4197.58	4207.13	4197.44	4206.72	1478	0	11
2025-11-13	19:00:00	4207.28	4208.26	4194.17	4195.13	1503	0	7
2025-11-13	19:15:00	4195.34	4204.64	4193.32	4202.59	1540	0	5
2025-11-13	19:30:00	4202.62	4206.66	4199.55	4200.53	1421	0	5
2025-11-13	19:45:00	4200.64	4205.41	4196.55	4201.64	1430	0	5
2025-11-13	20:00:00	4201.85	4203.26	4199.99	4202.15	1421	0	5
2025-11-13	20:15:00	4202.26	4202.93	4187.66	4190.19	1467	0	5
2025-11-13	20:30:00	4190.18	4190.62	4145.36	4155.71	1840	0	5
2025-11-13	20:45:00	4155.75	4161.83	4150.23	4157.98	1577	0	5
2025-11-13	21:00:00	4157.91	4157.91	4146.27	4153.7	1552	0	5
2025-11-13	21:15:00	4153.37	4161.39	4150.61	4159.88	1470	0	6
2025-11-13	21:30:00	4159.51	4169.74	4158.11	4169.54	1462	0	5
2025-11-13	21:45:00	4169.8	4170.54	4162.37	4163.91	1415	0	11
2025-11-13	22:00:00	4163.86	4167.12	4160.33	4165.16	1527	0	7
2025-11-13	22:15:00	4165.2	4170.31	4160.82	4169.18	1489	0	5
2025-11-13	22:30:00	4169.51	4170.65	4163.55	4164.75	1369	0	5
2025-11-13	22:45:00	4164.7	4167.2	4160.85	4163.82	1472	0	16
2025-11-13	23:00:00	4163.96	4181.58	4161.11	4178.19	1246	0	5
2025-11-13	23:15:00	4178.58	4178.65	4172.73	4174.17	879	0	16
2025-11-13	23:30:00	4174.14	4176.05	4169.46	4173.05	868	0	16
2025-11-13	23:45:00	4173.04	4173.71	4170.87	4171.21	800	0	17
2025-11-14	01:00:00	4171.79	4181.58	4169.86	4176.43	1104	0	5
2025-11-14	01:15:00	4176.5	4184.83	4175.82	4179.16	934	0	5
2025-11-14	01:30:00	4179.15	4182.05	4177.25	4179.31	1015	0	5
2025-11-14	01:45:00	4179.22	4186.61	4178.77	4185.99	1098	0	5
2025-11-14	02:00:00	4186.45	4186.45	4179.19	4185.79	1111	0	7
2025-11-14	02:15:00	4185.68	4190.13	4182.51	4188.28	1062	0	5
2025-11-14	02:30:00	4188.29	4189.65	4185.61	4186.84	1107	0	16
2025-11-14	02:45:00	4186.81	4187.34	4178.3	4183.87	1190	0	5
2025-11-14	03:00:00	4183.83	4189.13	4179.52	4182.94	1275	0	12
2025-11-14	03:15:00	4182.96	4186.87	4174.35	4174.72	1292	0	16
2025-11-14	03:30:00	4174.6	4183.64	4173.82	4180.19	1271	0	16
2025-11-14	03:45:00	4180.14	4193.69	4180.14	4190.07	1281	0	6
2025-11-14	04:00:00	4190.28	4194.71	4188.55	4194.02	1185	0	6
2025-11-14	04:15:00	4194.06	4202.52	4192.34	4200.11	1195	0	9
2025-11-14	04:30:00	4199.8	4204.87	4199.73	4203.72	1240	0	5
2025-11-14	04:45:00	4203.91	4210.1	4202.79	4207.08	1236	0	16
2025-11-14	05:00:00	4207.05	4208.83	4203.48	4205.71	1161	0	13
2025-11-14	05:15:00	4205.8	4211.07	4204.53	4210.8	1098	0	17
2025-11-14	05:30:00	4210.79	4211.15	4206.98	4207.18	1049	0	17
2025-11-14	05:45:00	4207.18	4207.26	4201.49	4204.45	1174	0	5
2025-11-14	06:00:00	4204.43	4205.93	4198.57	4199.81	1077	0	11
2025-11-14	06:15:00	4200.15	4201.56	4197.16	4197.78	1081	0	5
2025-11-14	06:30:00	4197.6	4204.27	4197.21	4202.37	1123	0	6
2025-11-14	06:45:00	4202.44	4203.55	4199.85	4203.23	989	0	16
2025-11-14	07:00:00	4203.39	4203.63	4189.06	4189.62	1098	0	11
2025-11-14	07:15:00	4189.19	4189.82	4184.14	4188.3	1287	0	16
2025-11-14	07:30:00	4188.15	4196.4	4185.74	4193.86	1286	0	5
2025-11-14	07:45:00	4193.97	4195.32	4188.04	4189.96	1143	0	16
2025-11-14	08:00:00	4189.3	4193.23	4186.16	4189.76	1230	0	16
2025-11-14	08:15:00	4189.74	4190.21	4173.88	4178.28	1260	0	16
2025-11-14	08:30:00	4178.17	4184.04	4176.33	4180.48	1205	0	6
2025-11-14	08:45:00	4180.52	4180.54	4169.36	4175.1	1261	0	5
2025-11-14	09:00:00	4175.37	4177.3	4169.59	4171.63	1224	0	6
2025-11-14	09:15:00	4171.54	4173.98	4158.8	4163.4	1257	0	12
2025-11-14	09:30:00	4163.52	4174.35	4162.91	4173.92	1158	0	12
2025-11-14	09:45:00	4174.19	4182.49	4173.04	4181.06	1165	0	5
2025-11-14	10:00:00	4179.56	4182.01	4173.2	4174.44	1232	0	5
2025-11-14	10:15:00	4173.95	4184.18	4173.61	4176.97	1255	0	6
2025-11-14	10:30:00	4176.77	4186.94	4176.07	4182.84	1222	0	10
2025-11-14	10:45:00	4182.84	4183.76	4169.95	4175.94	1253	0	6
2025-11-14	11:00:00	4175.99	4180.38	4168.21	4174.57	1256	0	5
2025-11-14	11:15:00	4174.54	4177.25	4168.45	4170.17	1210	0	5
2025-11-14	11:30:00	4170.1	4171.89	4166.48	4170.8	1186	0	17
2025-11-14	11:45:00	4170.96	4171.81	4168.74	4169.27	1019	0	5
2025-11-14	12:00:00	4169.04	4170.56	4162.69	4165.46	1141	0	9
2025-11-14	12:15:00	4165.47	4170.57	4162.99	4165.34	1090	0	5
2025-11-14	12:30:00	4165.22	4168.22	4159.81	4167.28	1147	0	5
2025-11-14	12:45:00	4167.34	4170.9	4165.95	4167.84	1094	0	15
2025-11-14	13:00:00	4167.83	4169.85	4151.15	4153.0	1212	0	9
2025-11-14	13:15:00	4152.79	4152.79	4141.24	4148.73	1293	0	5
2025-11-14	13:30:00	4148.78	4157.55	4148.51	4153.69	1144	0	16
2025-11-14	13:45:00	4153.64	4153.64	4130.72	4132.68	1340	0	5
2025-11-14	14:00:00	4132.27	4140.43	4123.78	4126.0	1347	0	5
2025-11-14	14:15:00	4125.8	4128.54	4110.74	4113.39	1374	0	5
2025-11-14	14:30:00	4113.4	4119.08	4107.17	4115.91	1337	0	5
2025-11-14	14:45:00	4115.33	4119.55	4109.56	4115.59	1286	0	5
2025-11-14	15:00:00	4115.11	4118.73	4084.36	4085.73	1374	0	5
2025-11-14	15:15:00	4086.14	4091.92	4053.86	4055.49	1480	0	6
2025-11-14	15:30:00	4054.8	4063.8	4046.45	4055.07	1425	0	5
2025-11-14	15:45:00	4054.97	4057.79	4040.89	4055.93	1436	0	5
2025-11-14	16:00:00	4055.23	4055.97	4037.72	4050.34	1411	0	5
2025-11-14	16:15:00	4050.33	4060.19	4046.39	4053.29	1339	0	5
2025-11-14	16:30:00	4052.27	4072.37	4032.39	4068.19	1471	0	5
2025-11-14	16:45:00	4068.14	4083.77	4063.5	4082.58	1413	0	5
2025-11-14	17:00:00	4082.18	4082.18	4068.32	4079.16	1411	0	5
2025-11-14	17:15:00	4079.12	4082.07	4071.71	4080.91	1342	0	9
2025-11-14	17:30:00	4080.67	4083.08	4072.78	4073.51	1340	0	16
2025-11-14	17:45:00	4073.14	4096.38	4072.0	4093.65	1351	0	11
2025-11-14	18:00:00	4093.66	4095.16	4081.13	4083.84	1290	0	10
2025-11-14	18:15:00	4084.12	4103.25	4082.26	4102.32	1303	0	5
2025-11-14	18:30:00	4102.54	4111.36	4096.49	4108.32	1295	0	5
2025-11-14	18:45:00	4108.67	4109.37	4102.37	4105.05	1249	0	11
2025-11-14	19:00:00	4105.12	4110.49	4096.27	4102.59	1284	0	12
2025-11-14	19:15:00	4102.5	4103.98	4094.23	4098.86	1221	0	5
2025-11-14	19:30:00	4099.55	4110.47	4098.02	4103.43	1249	0	6
2025-11-14	19:45:00	4103.4	4104.7	4096.09	4099.64	1265	0	5
2025-11-14	20:00:00	4099.84	4100.26	4086.59	4094.74	1325	0	7
2025-11-14	20:15:00	4094.87	4095.07	4080.88	4092.92	1242	0	9
2025-11-14	20:30:00	4093.02	4103.67	4090.88	4096.9	1250	0	7
2025-11-14	20:45:00	4096.9	4102.94	4096.12	4098.17	1116	0	5
2025-11-14	21:00:00	4097.92	4099.87	4089.82	4094.99	1205	0	5
2025-11-14	21:15:00	4095.17	4097.21	4092.18	4093.64	1126	0	8
2025-11-14	21:30:00	4093.94	4095.54	4089.93	4090.12	1134	0	17
2025-11-14	21:45:00	4090.11	4095.68	4087.74	4090.05	1149	0	17
2025-11-14	22:00:00	4090.14	4092.18	4083.78	4087.4	1239	0	6
2025-11-14	22:15:00	4087.41	4088.95	4075.36	4083.6	1244	0	16
2025-11-14	22:30:00	4083.6	4092.28	4081.97	4087.67	1245	0	16
2025-11-14	22:45:00	4087.57	4091.54	4084.93	4087.31	1240	0	6
2025-11-14	23:00:00	4086.63	4086.86	4078.94	4079.7	829	0	16
2025-11-14	23:15:00	4079.72	4085.16	4079.44	4082.56	647	0	5
2025-11-14	23:30:00	4082.82	4083.95	4077.81	4080.39	815	0	5
2025-11-14	23:45:00	4080.44	4085.89	4078.64	4085.05	606	0	16
2025-11-17	01:00:00	4081.47	4104.63	4072.07	4099.31	1756	0	5
2025-11-17	01:15:00	4099.26	4106.7	4095.4	4103.81	1292	0	5
2025-11-17	01:30:00	4104.17	4106.36	4099.01	4102.52	1266	0	15
2025-11-17	01:45:00	4102.38	4103.08	4093.85	4096.36	1228	0	16
2025-11-17	02:00:00	4096.37	4098.27	4084.12	4085.24	1406	0	16
2025-11-17	02:15:00	4085.02	4091.72	4080.43	4086.23	1383	0	9
2025-11-17	02:30:00	4086.83	4092.04	4085.21	4089.89	1301	0	12
2025-11-17	02:45:00	4090.11	4091.57	4081.5	4083.02	1343	0	15
2025-11-17	03:00:00	4083.01	4096.28	4082.73	4093.8	1521	0	5
2025-11-17	03:15:00	4093.93	4096.79	4085.58	4095.73	1459	0	5
2025-11-17	03:30:00	4095.74	4102.15	4094.26	4098.86	1441	0	5
2025-11-17	03:45:00	4098.83	4099.73	4090.16	4091.24	1430	0	6
2025-11-17	04:00:00	4091.11	4092.81	4083.72	4089.06	1454	0	9
2025-11-17	04:15:00	4088.98	4092.26	4085.94	4091.79	1260	0	16
2025-11-17	04:30:00	4091.8	4093.69	4085.71	4088.14	1363	0	16
2025-11-17	04:45:00	4088.21	4089.38	4080.87	4081.79	1417	0	5
2025-11-17	05:00:00	4081.75	4082.92	4070.22	4080.1	1500	0	16
2025-11-17	05:15:00	4079.71	4085.68	4075.6	4080.13	1438	0	16
2025-11-17	05:30:00	4080.2	4083.35	4078.02	4083.31	1223	0	12
2025-11-17	05:45:00	4083.09	4085.34	4080.78	4083.0	1138	0	16
2025-11-17	06:00:00	4083.73	4087.94	4082.37	4084.0	1215	0	16
2025-11-17	06:15:00	4084.02	4084.54	4081.17	4083.24	919	0	16
2025-11-17	06:30:00	4083.3	4085.04	4081.2	4083.4	901	0	16
2025-11-17	06:45:00	4082.79	4083.46	4077.01	4078.57	1135	0	16
2025-11-17	07:00:00	4078.58	4078.61	4072.07	4072.44	1184	0	16
2025-11-17	07:15:00	4072.42	4072.86	4059.21	4064.38	1456	0	16
2025-11-17	07:30:00	4064.33	4064.33	4049.69	4057.55	1574	0	13
2025-11-17	07:45:00	4057.45	4060.13	4053.47	4058.36	1434	0	5
2025-11-17	08:00:00	4058.27	4066.41	4054.49	4058.62	1485	0	5
2025-11-17	08:15:00	4058.51	4064.65	4056.19	4062.77	1364	0	16
2025-11-17	08:30:00	4062.82	4071.7	4062.61	4066.67	1387	0	12
2025-11-17	08:45:00	4066.67	4069.96	4064.79	4066.09	1323	0	5
2025-11-17	09:00:00	4065.74	4073.6	4065.23	4072.76	1279	0	5
2025-11-17	09:15:00	4072.78	4079.51	4072.34	4078.79	1270	0	7
2025-11-17	09:30:00	4078.63	4083.4	4077.06	4083.4	1150	0	5
2025-11-17	09:45:00	4083.32	4089.26	4083.3	4088.18	1299	0	17
2025-11-17	10:00:00	4088.13	4095.76	4086.79	4090.14	1425	0	16
2025-11-17	10:15:00	4090.14	4090.8	4079.23	4081.12	1449	0	11
2025-11-17	10:30:00	4081.13	4083.91	4075.99	4077.54	1433	0	5
2025-11-17	10:45:00	4077.56	4079.61	4072.22	4077.31	1435	0	16
2025-11-17	11:00:00	4077.38	4082.29	4072.21	4082.17	1448	0	16
2025-11-17	11:15:00	4082.18	4085.34	4079.31	4083.53	1337	0	8
2025-11-17	11:30:00	4083.47	4088.97	4081.72	4086.41	1421	0	13
2025-11-17	11:45:00	4086.49	4086.71	4078.96	4081.94	1297	0	16
2025-11-17	12:00:00	4082.05	4089.34	4081.23	4087.04	1325	0	8
2025-11-17	12:15:00	4087.05	4089.45	4083.85	4084.42	1271	0	16
2025-11-17	12:30:00	4084.19	4086.17	4078.1	4079.5	1305	0	5
2025-11-17	12:45:00	4079.46	4081.11	4068.1	4070.28	1348	0	16
2025-11-17	13:00:00	4070.27	4073.63	4061.07	4068.32	1460	0	5
2025-11-17	13:15:00	4068.09	4072.44	4065.53	4065.65	1181	0	6
2025-11-17	13:30:00	4065.8	4082.66	4063.74	4080.27	1400	0	6
2025-11-17	13:45:00	4080.37	4086.08	4076.55	4078.46	1367	0	16
2025-11-17	14:00:00	4078.96	4080.35	4076.61	4078.43	1158	0	16
2025-11-17	14:15:00	4078.39	4080.5	4074.68	4078.3	1313	0	7
2025-11-17	14:30:00	4078.13	4085.23	4077.69	4082.66	1166	0	15
2025-11-17	14:45:00	4082.71	4083.27	4074.94	4077.15	1289	0	8
2025-11-17	15:00:00	4077.73	4092.18	4075.97	4083.38	1532	0	11
2025-11-17	15:15:00	4083.31	4087.34	4074.95	4076.38	1424	0	16
2025-11-17	15:30:00	4076.46	4079.49	4067.22	4069.3	1484	0	5
2025-11-17	15:45:00	4069.02	4071.19	4061.35	4065.31	1522	0	5
2025-11-17	16:00:00	4064.37	4074.44	4060.78	4073.53	1455	0	8
2025-11-17	16:15:00	4073.53	4074.51	4064.31	4066.52	1421	0	5
2025-11-17	16:30:00	4065.64	4081.99	4065.64	4074.03	1665	0	16
2025-11-17	16:45:00	4074.27	4080.18	4072.32	4076.16	1591	0	5
2025-11-17	17:00:00	4076.2	4077.59	4061.41	4068.87	1662	0	7
2025-11-17	17:15:00	4068.59	4076.08	4060.8	4072.6	1599	0	16
2025-11-17	17:30:00	4072.58	4077.41	4070.67	4073.91	1543	0	16
2025-11-17	17:45:00	4073.71	4073.89	4063.59	4064.48	1526	0	11
2025-11-17	18:00:00	4064.19	4065.4	4052.29	4061.39	1614	0	5
2025-11-17	18:15:00	4061.49	4068.79	4059.26	4068.66	1528	0	7
2025-11-17	18:30:00	4068.97	4073.33	4068.14	4068.75	1481	0	12
2025-11-17	18:45:00	4068.89	4071.18	4065.22	4069.96	1424	0	8
2025-11-17	19:00:00	4070.39	4075.76	4069.73	4073.97	1344	0	6
2025-11-17	19:15:00	4074.11	4080.63	4072.53	4077.53	1384	0	5
2025-11-17	19:30:00	4077.35	4081.06	4073.77	4075.49	1413	0	6
2025-11-17	19:45:00	4075.57	4075.71	4071.1	4073.38	1404	0	14
2025-11-17	20:00:00	4073.16	4076.34	4071.1	4072.77	1423	0	9
2025-11-17	20:15:00	4072.74	4075.32	4067.79	4073.08	1389	0	5
2025-11-17	20:30:00	4072.99	4072.99	4067.61	4068.7	1364	0	7
2025-11-17	20:45:00	4068.62	4071.53	4062.41	4062.63	1368	0	6
2025-11-17	21:00:00	4062.59	4064.21	4056.56	4060.66	1481	0	7
2025-11-17	21:15:00	4060.75	4064.9	4053.59	4056.51	1412	0	9
2025-11-17	21:30:00	4056.17	4058.48	4016.31	4019.46	1758	0	5
2025-11-17	21:45:00	4019.49	4025.35	4010.74	4011.09	1671	0	5
2025-11-17	22:00:00	4011.14	4022.93	4006.99	4016.36	1664	0	5
2025-11-17	22:15:00	4016.79	4027.61	4015.52	4027.1	1567	0	15
2025-11-17	22:30:00	4027.52	4031.73	4025.37	4029.88	1542	0	6
2025-11-17	22:45:00	4029.99	4043.84	4029.6	4040.71	1569	0	5
2025-11-17	23:00:00	4040.95	4045.61	4038.89	4044.39	1053	0	9
2025-11-17	23:15:00	4044.49	4045.92	4042.74	4043.69	804	0	5
2025-11-17	23:30:00	4043.77	4044.89	4042.74	4043.57	678	0	6
2025-11-17	23:45:00	4043.59	4046.03	4042.77	4045.47	590	0	17
2025-11-18	01:00:00	4048.89	4055.36	4046.51	4050.24	1314	0	15
2025-11-18	01:15:00	4050.31	4052.43	4047.71	4048.02	756	0	16
2025-11-18	01:30:00	4048.01	4049.65	4034.5	4037.27	1251	0	9
2025-11-18	01:45:00	4036.95	4042.73	4028.55	4036.77	1389	0	10
2025-11-18	02:00:00	4036.92	4040.44	4030.28	4036.5	1318	0	9
2025-11-18	02:15:00	4036.97	4036.97	4027.32	4030.64	1365	0	17
2025-11-18	02:30:00	4030.61	4039.2	4028.75	4036.98	1259	0	17
2025-11-18	02:45:00	4037.01	4041.03	4032.08	4040.1	1310	0	17
2025-11-18	03:00:00	4040.93	4045.02	4034.92	4040.82	1515	0	8
2025-11-18	03:15:00	4040.84	4044.83	4036.94	4040.26	1314	0	13
2025-11-18	03:30:00	4040.22	4041.31	4030.43	4033.01	1414	0	11
2025-11-18	03:45:00	4032.93	4033.8	4022.39	4025.06	1419	0	6
2025-11-18	04:00:00	4024.51	4034.31	4019.36	4034.21	1361	0	5
2025-11-18	04:15:00	4034.22	4034.5	4027.2	4030.7	1193	0	16
2025-11-18	04:30:00	4030.75	4036.0	4028.52	4030.11	1301	0	16
2025-11-18	04:45:00	4029.85	4030.89	4015.47	4017.75	1435	0	16
2025-11-18	05:00:00	4017.79	4019.69	4010.01	4014.65	1397	0	5
2025-11-18	05:15:00	4014.45	4015.19	4008.48	4012.8	1272	0	8
2025-11-18	05:30:00	4012.92	4026.24	4011.44	4022.19	1351	0	9
2025-11-18	05:45:00	4021.87	4022.02	4011.23	4013.18	1286	0	16
2025-11-18	06:00:00	4013.26	4013.36	4009.68	4011.07	1187	0	5
2025-11-18	06:15:00	4011.13	4018.13	4005.09	4017.79	1450	0	5
2025-11-18	06:30:00	4017.96	4017.96	4007.74	4010.3	1291	0	15
2025-11-18	06:45:00	4010.16	4012.2	4008.7	4010.47	1174	0	10
2025-11-18	07:00:00	4010.59	4014.31	4008.22	4012.22	1217	0	5
2025-11-18	07:15:00	4012.23	4022.1	4010.83	4016.84	1185	0	8
2025-11-18	07:30:00	4016.94	4024.88	4016.79	4023.79	1349	0	16
2025-11-18	07:45:00	4023.81	4025.1	4015.83	4018.93	1282	0	16
2025-11-18	08:00:00	4018.96	4020.44	4012.39	4012.56	1290	0	5
2025-11-18	08:15:00	4012.6	4015.69	4008.61	4014.05	1344	0	16
2025-11-18	08:30:00	4013.51	4015.41	4007.73	4011.18	1333	0	16
2025-11-18	08:45:00	4011.16	4015.59	4008.81	4009.18	1241	0	11
2025-11-18	09:00:00	4009.31	4009.37	4003.03	4008.47	1302	0	16
2025-11-18	09:15:00	4008.66	4010.91	4002.21	4002.55	1239	0	5
